"Id","ProductId","UserId","ProfileName","HelpfulnessNumerator","HelpfulnessDenominator","Score","Time","Summary","Text","sentiment"
470094,"B001PMCDNY","A3UEWB8SEV7Y0G","Gay Giuliani",0,0,5,1294444800,"My dogs love them!","I have three dogs and I cannot keep these treats around or get them fast enough.  Its a good price and a good holistic treat for the little critters. :)","Positive"
64598,"B000G82L62","A3774UJAKO4FHI","lesley9",2,3,5,1288915200,"A Big Yum (thumbs) Up!","Lundberg makes the yummiest rice products I've ever had. I eat their brown rice cakes and now this brown rice/wild rice mixture. The brown/wild rice smells fabulously while it cooks - very nutty smelling and tasting.  Their brown rice has a distinctive Lundberg stamp taste to it. This pack of 6 from Amazon even ships free if you can pair it with some other item you need to reach the $25 mark. I just can't recommend this product high enough. It's both very affordable, nutritious and very delicious.","Positive"
246575,"B002D4DY8G","A1AKU188I6NRF0","StevenJM ""stevenjm""",0,0,5,1261440000,"Great, Smooth Flavor","Gevalia makes great coffee and this dark chocolate truffle blend is excellent.  Very smooth and flavorful.  The chocolate adds a nice zing to the coffee yet doesn't overwhelm.  Great as a desert type coffee rather than one served with a meal.","Positive"
201660,"B007R900WA","A8WR5CL63Y9VT","Susan",0,0,5,1350950400,"Nice storage drawer","This Storage Drawer is nice, sturdy and smooth to open and close. The price was worth it for the quality of the product","Positive"
325714,"B004NNDDTU","A1JANFHYNNKRYN","I-sung Yang ""chubby""",3,3,5,1317600000,"Must have for the snacker in the family.","The whole family just enjoy the honey mustard.  Tried other flavors, but still stayed with this one only.  Simply the best in town.","Positive"
297455,"B000JLF8YS","A2J6SPSWZHY5GX","&#34;V&#34; on the beach ""Love Food Writing""",8,9,5,1231632000,"A good source for a great product","This is one of the best red wine vinegars available for those who want something besides the overdone balsamic vinegar.  I first tried it at a Williams-Sonoma sale when they stopped carrying it. It has a wonderful flavor so I was pleased to find it on amazon and received 5 star service from Taylor's Market the seller who sent my order much faster than the promised date and very well packed so I recommend this great product and the seller.","Positive"
350840,"B000NMHYH2","AKOYMM5TTRIHQ","amandap",0,0,5,1349222400,"Great treat","I have a sweet tooth! I have craving for the original sprees, but they are hard to find in my market.  So when I found this box I bought them.  I brought them into work to share and everyone was in a sugary heaven for the next few days.  Great stuff!","Positive"
54634,"B00094JEUO","A1P27BGF8NAI29","Alice in Wonderland",1,2,5,1271980800,"Delicious and all-natural","Izze was started by two friends who wanted to bring to America an all-natural, sparkling soda. The fruits of their labors are the wonderful like of Izze drinks! This delicious drink is made of fruit juice and sparkling water, and NO artificial flavorings or sweeteners.<br /><br />This is a delicious soda that is delicious and yet better for you. I love this drink, and enjoy serving it to friends, some of whom are now raging Izze fans themselves! Jump on the bandwagon - buy Izze soda today!<br /><br />(Review of Izze Sparkling Clementine Soda)","Positive"
54212,"B0000TLRIA","AOA0HTTJ4IUCX","william",0,0,5,1347580800,"amazing tea","the huckleberry tea arrived lighting fast. was an absolute treat for my girlfriends visiting mother. she raved on and on about the freshness and flavor of the tea.","Positive"
157001,"B001GINOQC","A1O2NJ8XGDL41F","J. Jackson ""jjack85302""",0,0,5,1287705600,"My favorite addiction","I happened upon these accidentally at Bev Mo. I fell in love with them. The pecans mixed with the sweet cranberries and black pepper is just a wonderful sweet and savory mix. Give them a try; everybody that I have introduced these too really likes them too.","Positive"
151597,"B000XU3T64","A601XQ1ZBPW0L","Netty",5,5,5,1294704000,"very good sugar free product","I bought this by accident attempting to get the toroni sugar free chocolate. I am pleasantly surprised. There is nothing fake tasting about this sugar free product. I use it in coffee to make a sort of home made mocha. espresso from our areopress coffee maker with a little of this and some milk has eliminated my expensive coffee shop habit.","Positive"
85936,"B005F1MZ4S","ALRB6SNMVEGAN","lucy",0,0,5,1326585600,"great coffee","this is a delicious coffee that is good any time of the day.  black, with half & half or milk & sweetener it is great.","Positive"
294204,"B000LKZ3GA","A1XYVWFRAK6GDN","kc7ljj",0,0,5,1304899200,"Great Deal","I purchased this while it was on sale.  I have used Horizon milk for over 4 years and find it to be an excellent product.  The 8-Ounce aseptic cartons make it possible for me to send it to school with my son.  As always, Amazon does a great job of bring products that you really use to your doorstep.","Positive"
104169,"B001E50THY","A1YJMG0QJXZLD4","Rosemarie",0,0,5,1300320000,"An old favorite","I remember my mother taking me to the A&P and having the lady put this coffee into the coffee grinder and the smell was enticing, even though I did not drink coffee then.<br />When I got older I bought 8 o'clock coffee for me and my husband, I loved it.  Now when I buy this coffee I don't have them grind it, instead I grind it myself at home to have fresh ground coffee ever time. Nice full bodied flavor and a smoothness not in all coffee.","Positive"
248426,"B000J2JKIC","AWJXWD0EMKIUV","T. B. H. ""The Bargain Hunter""",0,0,5,1295654400,"Dogs love it (5 oz bag)","My dogs love this treat.  Even my super picky JRT gobbles these down.  Please be aware that this is for the 5 oz package.  I misunderstood the ""9.6 oz shipping weight"" in the description and thought I would be getting more bang for my buck.","Positive"
139368,"B0000CGDUK","A3S43PKPN63CW4","Terry Teays",2,2,5,1239494400,"a good source of Jamaican Blue Mountain","The Wallenford Estate tends to be one of the better roasts of Jamaican Blue Mountain coffee.  (I find the Mad City roast to be slightly superior, but it is not available on Amazon.)  There are some barbarians in my local area who believe that extreme dark roast is popular, so they do this ultra scorch job on Jamaican Blue Mountain.  Wallenford Estate delivers promptly and withou any fuss.","Positive"
154996,"B000H69AIU","A1P2YF92O355AT","moochie123",0,0,5,1325289600,"Love it","Love the White Mocha and have tried the sauce vs. power.  This is great in my coffee when I can't make it to Starbucks!","Positive"
63054,"B000GZYAN2","A3LPWU9JVY1FQ8","tonkie",0,1,5,1225584000,"Moist and delicious, great for Weight Watchers","If you're watching your weight or not, these brownies are very tasty.  They're gooey but taste wonderful and so easy to make.  Just stir in 1 container of yogurt and mix by hand.  If you are a Weight Watcher, they're just 2 points a square.","Positive"
502887,"B001A5RS54","A2HQ9P8S18G2BZ","C.G.",1,1,5,1308528000,"a great side dish","I love this couscous... Giada's recipe on the Food Network ""Israeli Couscous with Apples, Cranberries, and Herbs"" is my favorite to prepare. The link is [...]<br /><br />I just had friends over for dinner and sent them each home with a container of this couscous as well as the recipe. Ordering on Amazon is such a breeze that I am never have to worry about running out of this delicious product!","Positive"
557058,"B002B9TEAU","A2V26XKFGTOOG9","John W. French ""Fat Broad""",0,0,5,1295222400,"Hot Tea, Ice Tea, all perfect","I wish I could purchase these cups somewhere locally so I didn't have to wait for them to come. This tea is perfect for hot tea, but also has an amazing taste in ice tea, which I prefer. Easy to use, full rich tea; better than the orange pekoe as it has a full bodied flavor missing in the Lipton's tea (which is good, too). I like this tea a lot! Very refreshing.","Positive"
143666,"B003M8GSYY","AC8493RZFFQDG","Auntie Mame",1,1,5,1333929600,"Auntie Mame","Great product, my Dobbie loves these! It satisfies her need to chew and really be able to bit down on something. And I'm much more comfortable about the content knowing they are made in USA.","Positive"
236747,"B000Y28TC0","A34KWQS2L2LVB8","K. Lahti ""musician""",1,1,5,1318636800,"Great stuff","This is fine tabouli for a great price. I use a lot of tabouli during the summer when I have plenty of garden veggies to chop into it and it was great to find this available in bulk & ""organic"" as well.<br /><br />It is kind of non traditional but try it with chopped tomato, cucumber, sweet pepper, green onion & add some fine chopped fresh mint. Mix in some chicken breast chunks and some crumbled feta cheese for a quick complete meal, great for picnics and travel.<br /><br />Please keep carrying this product, Amazon!","Positive"
557115,"B004Z2Y6AE","A30062W7KUKZTW","Jasmine DM",0,0,5,1347753600,"Yum!","I have purchased various flavors of syrups from Amoretti (within day intervals) and they have been fabulous.  When first opening this bottle, the scent actually blew me away.  I did not get an overwhelming smell of sugar, but that of what the flavor should taste like!  It had the caramel scent, but with a hint of butterscotch.  And to me, that is a VERY good thing.  The bottles are truly visually pleasing.  Most bottles that I come across just have the company name and flavor title; not very good.  But Amoretti has graced us with not only the flavor name, but a picture to go with.  These are definitely high quality coffee/etc syrups!  So, if you think that the cost is too much, just keep in mind that in most cases ""you get what you pay for.""  And in this case, that was a good thing.","Positive"
101247,"B0009YUGA6","A33Z2EMD3ZXEMK","garrett",0,0,5,1331683200,"Delicious (or so my dog says)","We bought this for our Boxer who was having some terrible gas.  After 3 bags we've noticed a definite decline in fumes from him, and he seems to look forward to meals as well.  Pricier than your average bag of dog food but we think it's healthier.","Positive"
439974,"B0001T2L5M","A3D11NRQ2D2QYY","Sko",2,2,5,1271116800,"Perfect Puree Indeed!","Not only did my puree arrive in a timely fashion, still thoroughly frozen, but it is delicious! I have been enjoying it in many dishes since its arrival, and I adore its pure passion-fruity flavor. If you can't find actual passion fruit, buy this.","Positive"
494591,"B003G1ZRTY","ACCMVT5YPBILE","Fayola",0,0,5,1300924800,"The best food on earth!","I use to buy the bran crispbread in my health food store but never realized the possibilities that they offered from pie crust to pizza. Discovering the possabilities I now have them delivered monthly. They are awesome with hot foods or cold and they soften with moist spreads when allowed to sit for a while. For those on special diets they are a low glycemic index food, low calorie and high fiber. At first try people may cringe because of the abundant fiber and dryness. The trick with this high fiber item is to eat them with another food and or beverage even if it's just water. The beauty of this food is their health giving properties. They work inside out.","Positive"
141630,"B000F3OA7G","A31HE83MU98GBV","Gadget Girl",0,0,5,1216252800,"Mild, Delicious Tuscan Vodka Sauce","Nice chunks of tomato, creamy vodka sauce.  Feels like you are eating at a nice Italian restaurant.  It really spruces up your plain old pasta at home and tastes homemade.  Half of the product saves well in the refrigerator until its next use.","Positive"
351313,"B000SAFNPE","A29CY31YA7HSB3","Cassandra",0,0,5,1330041600,"So Happy!!","Was not able to get this ginger locally for my cranberry juice and ginger tea. I like lots of heat from the ginger and the brown cube kind here was more sweet than hot. I was mixing in fresh ginger in desperation. I am VERY HAPPY with Bayside Candies' ginger and the priority mail delivery did not take long.","Positive"
74147,"B004JRKEH4","A2WLNSZ9U0T1S3","Tarun Chachra ""Tarun Chachra""",0,0,5,1324512000,"Awesome with some grilled chicken.....","If you want to add a little kick and lots of flavor to your chicken then I recommend this.  Yes it can be used with other meats, fish, and veggies - but personally I think it was best on grilled Chicken.<br /><br />Now then...I would not buy a 6 pack before you try this stuff....if it is not to your liking then you are going to get stuck with extras.  :)<br /><br />Great product for us and something we all enjoy.","Positive"
362955,"B001E5E21S","A84V5H0ZANXCY","GrammieB",0,0,5,1300320000,"great tea","Rishi Pu-Erh Ginger is amazing.  I have had other pu-erh teas with ginger and they have been overly pungent and not at all enjoyable.  Rishi Pu-Erh is smooth and very refreshing. I look forward to taking my daily ginger now.","Positive"
69849,"B004BTMMMU","A11Z4Y95AIJHYA","Steve",1,1,5,1328313600,"They are HUGE","Come one now, who doesn't love huge roasted mellows over a camp fire. They arrived very fast and very fresh.","Positive"
11674,"B0032RPLSY","A3H3XRQF5X5X67","jennifer de la calzada",1,1,5,1350777600,"Great Dairy Replacement","After years of being unable to eat butter due to dairy sensitivities, we were delighted to discover Pure Indian Foods Organic Ghee. Not only is it packed with nutrition, it gives us the opportunity to enjoy the taste of a much missed staple. Apparently, according to Nourishing Traditions proponents,  it aids in digestion, as well. Although ghee is often compared to theater popcorn butter, we have found the taste of this ghee in particular to be much milder and natural tasting. We will definitely keep this stocked!","Positive"
251784,"B005BGE5PE","A38P221TRUE76I","Rustled",0,0,5,1341964800,"Great plants!","Plant arrived very quickly, and in great shape, the seller sent along very good instructions on how to get it settled in it's pot and how to care for it. The plant arrived with flower buds, and since I've had it a few days, one is getting close to opening, which is fun. The plant's themselves are pretty hardy little things, and bounced back from being shipped pretty quickly. Great purchase, and I would definitely buy from this seller again in the future.","Positive"
509945,"B001EQ4MPI","A2QU8NWC8RTE31","jessie",0,0,5,1322697600,"best tasting tea ever","i purchased this tin of tea for the tea lover of our family. she says it is very good and aromatic. thank you.","Positive"
465488,"B004OVATOI","A3CHMHGSJSQ02J","Anon. A. Non",0,0,5,1312934400,"Delicious!","I was expecting a sort of sweet, crunchy granola/cereal bar, but no. These are chewier, with nice big peanut halves. It's the perfect balance of salty and sweet. The fat content is a little high at 12g per bar, but nuts do tend to do that... saturated fat, however, is only 2g.<br /><br />This is a good choice for a mid-afternoon pick-me-up. Just enough to keep you going until dinner. I'll be buying these in the future.","Positive"
124421,"B000H25UK6","A3MCZ2P04G21BC","J. Doherty ""Gwenny and Stuie's Mommy""",0,0,5,1205712000,"So glad Amazon has it-saves me another trip to Tennessee","After touring the distillery in Lynchburg, it was hard to find an appropriate thank you gift for ""Nana"" after she watched the kids for a week. After wandering around the Lynchburg General Store (the official store of Jack Daniels Distillery) I happened upon their mustards and BBQ sauces. I got the honey dijon mustard and a BBQ sauce for my mom, and they were an absolute hit!  I tried to find them on the official website store, but the food-goods aren't available. Thank you Amazon for having them, and at a GREAT price!","Positive"
189033,"B0000T15FU","A35OCP42ZI903T","Avid reader",0,0,5,1329782400,"Love 'em, but.........","I'm addicted to Hershey chocolate; I admit it, but be warned, don't order this in the summertime unless you like chocolate goo.","Positive"
543991,"B000E7UJLO","AS1NZOHV1RUKY","caleb'smom",1,1,5,1332979200,"great spicy rice....","This rice is very tasty, easy to make and has great spicy flavor. Good price and great with vegetables and chicken dishes.","Positive"
107305,"B005DFL4PM","AHV1Q9BMLPF5E","G. Lemus",0,0,4,1330387200,"Taste great but pricey","I wish I could find this in store, I REALLY love this but it's nothing too spectacular that you cant live without but if I got an endless supply for free I'd take it ;) Its definitely delish but it is kinda pricey so I buy it now and then. I love both the original and chocolate PB","Positive"
508896,"B000H172DU","A3BIBIH767T0K3","SGC",6,6,5,1232064000,"Worth the search...","Not sure why, but I can't find these in the stores anymore - and since they keep for a long time, buying in such ""bulk"" isn't a problem.  I use a packet in most things I bake (breads, casseroles, gravy, stuffing, etc...) and it's a good way to get butter flavor without all of the fat.","Positive"
80821,"B003DMXDGA","A1HAFGF0FZCY9G","C. Scott ""Goddess""",0,0,5,1289520000,"Terric Product.","These  were recommended by my nutritionist as a portion and calorie controlled snack. One bag is filling and satisfying!","Positive"
4189,"B004391DK0","A219EE3BLYDEZN","MLB",0,0,5,1328140800,"Tasty non-corn muffins","Neither myself nor my husband can have any type of corn products, but we love cornbread.  This mix makes biscuits that taste just like corn bread to us.  Nice to find an alternative that tastes so great!  Appreciate having this order size option as well since it's often missing from grocery store shelves.","Positive"
59536,"B001A7RNB6","AT6N4DHKLKHWP","S. Anne G.",0,0,5,1345161600,"Effective against tomato hornworms!","I'm not a fan of using chemicals like sevin dust, so this product was a last resort before turning to that. My tomatoes were under attack by tomato hornworms! After hand-picking off those I could find (they camoflage themselves VERY well!) I dusted the plants with the Garden Dust. It was akward at first, but the best way to do was to aim the bottle flat, and then squeeze. This stuff is is best used when the plants are dry and in the late afternoon.  Within two days I saw dead hornworms, apparently ones I missed or ones that may have hatched, hanging limp and lifeless from the plants. I haven't seen any since, nor has any other pests been a problem. I highly recemmend this as a good organic alternative to chemicals. The only downside is you'll need to re-apply after a heavy rain.","Positive"
67647,"B007OXJK3Y","A1ZZQOS9L3ZGFF","Annie Q",15,19,5,1279497600,"Uhmmm...YUMM","This coffee is exactly what you think! When it brews, the kitchen smells like fresh chocolate<br />donuts and the taste is the same!!!","Positive"
511725,"B000E1FZIW","A22BJF0AYJ473H","Robert Leedy",3,4,5,1157241600,"Just Like In The Store - Ummm","I love this trail mix. I keep it by my bed :). It's got nuts and raisens AND M&Ms for sweetness. These are exactly what I used to buy in the grocery store.","Positive"
99254,"B0009ETA76","A2JG3GQ63YHHT5","K. McGregor",0,0,5,1299801600,"Helped with milk production","This helped increase my milk production as my pediatrician said it would.  You will smell like fenugreek, which is kind of maple syrupy, kind of herbal smelling, but it's worth it.  You should be taking two caplets two to three times a day so they will run out fairly quickly.","Positive"
388718,"B000W5I8KM","ALZMYDQLORC72","Krista",1,1,5,1294963200,"fondue chocolate is awesome","the taste and the consistency of this chocolate is perfect.  I've tried several others and haven't been nearly as pleased as I am with this brand.  It's all that I will buy from now on.","Positive"
152253,"B004OVATO8","A2JZ8T64YZDQSI","~purplemoon~ ""The Quiet Corner""",0,1,5,1311897600,"5 stars all the way!","My husband and I love, love, LOVE these bars!! Not just because they are gluten free and vegan, but because they taste amazing! It's a great sweet/salty taste....so chewy and delicious! Makes you think you're having something sinful to eat, but you're not! Really wonderful as a mid morning/mid afternoon snack. Not too high in protein, 5gs, I believe, so they don't necessarily fill you up as a breakfast or to use as a meal replacement. Never the less, these are keepers and we will be purchasing them through Amazon on a regular basis!","Positive"
180206,"B002JANPDI","A35M8EZCSW8IF8","Bellema",0,0,5,1344384000,"really works!","The miracle fruit tabs are great. They really do change the acidic or sour taste to sweet. Try eating other fruits (bananas, strawberries, nectarines, etc.) they become very sweet.","Positive"
62194,"B0002F5CBA","AMZ7MO6I2VGU4","Cyrus Ho ""CheesyMe""",9,9,5,1095206400,"Addicitve substance","Obviously it's a lo-mein, so you drain the water before adding any of those condiment that came with the package. For maximum effect, sprinkle with sliced/diced deep fried onion and/or garlic. (Available as Asian grovery stores in a small transparent bottle.)","Positive"
41661,"B003DD9WXW","A3DY7FTARA1XVV","GraceGiven ""Sam""",1,1,5,1332720000,"ships super fast, great salt","I purchased this salt on recommendation from a doctor (Dr. Harry Wilson) who has been doing hair mineral analysis for 40 ('ish?) years and has overseen more than 40K patients hair mineral analysis results since the 70's.  He recommends this salt as 'the' salt to get for mineral nutrition and best health.  This company shipped my product in just over 12 hrs after ordering... love it.","Positive"
315729,"B005BPVHQA","A2XXFWFAF4KKZL","TNbabies",1,1,5,1333670400,"yummmm","Our 17 month old loves to self feed and the fruit/veggie pouches are wonderful for that. Generally they are mess free, except when he decides to squeeze and it's not in his mouth. :) I was looking for new flavors that our Target and grocery store might not have, and came across the Mish Mash line. He truly loves blueberries so I thought this would be a fun one to try. They came in yesterday and he saw the box and said ""mmmm!"" so we gave him one and he sucked it down quickly. So while I haven't tried it myself, my 17 month old gives it the 5 star rating. :)","Positive"
60513,"B003QNJYXM","A3UE2F3TIIBFXZ","Textbook Mommy",0,0,5,1347235200,"The Energy Boost I Need...Without The Jitters!","I love using 5-Hour Energy to keep up with my kids, my family's hectic schedule - you name it!  This product gives me the boost of energy I need and I don't get left with jitters like I have with other energy products on the market.  This product is great for when you start to feel sluggish in the afternoon and need that extra pick me up to finish out your day.  I still love my morning cup of coffee, but 5-Hour energy is there to help me out later if needed.  I would definitely recommend this product to others!<br /><br />*Disclosure:  I received a sample of this product for review courtesy of Smiley360.com on behalf of 5-Hour Energy.","Positive"
183057,"B000VXMOAK","A2R6RA8FRBS608","Matthew G. Sherwin",1,1,5,1335225600,"Rokeach Memorial Yahrzeit Tumbler review","These memorial Yahrzeit candles by Rokeach definitely last longer than some of the cheaper ones I can get in a supermarket. I agree with the reviewer who writes that these always burn for a few hours longer than 24 hours; that makes these a superior brand of memorial candle. The candle burns well and safely after you light it but I usually place it on a dish on my stove or any other surface that is not flammable just in case.<br /><br />Highly recommended.","Positive"
20514,"B003PFUNU4","A1N0A7NKLEZHIK","Chris S.",1,1,5,1314144000,"Love Torani Sugar Free!","Love my Torani Sugar Free syrups.  I use them in everything from coffee to plain Greek yogurt to my protein drinks!  It has helped me to be able eliminate a lot of sugar in my diet.","Positive"
514482,"B0044CZ63G","A3FGRKSNDMWXZL","R. Baker",0,0,5,1344297600,"Favorite pouch","My 20-month old sons LOVE this flavor.  It is their go-to pouch.  It is definitely on the sweet side, but I suppose that's why they like it!  Highly recommend!","Positive"
328830,"B001IZ6136","AEEACJY4P6EE2","Mallowlicious",0,0,5,1349481600,"Good Product","I love the product and shipping was pretty fast. I did have one bottle with a cracked lid but the product itself was still sealed so no loss. I would recommend.","Positive"
332183,"B00536PQQY","AOYOGI2R07BNI","CoMa",1,1,4,1336089600,"Pretty Good","I can eat 3 or 4 chips fairly full of the stuff before I have to quit.<br />Pretty hot stuff [and I LOVE hot stuff] but the flavor is really good.<br />Doesn't hit you at first, but after 15-30 seconds the heat comes and will have you searching for milk.  :)<br /><br />If you're looking to hurt yourself, look elsewhere.  Amazing on tacos with sour cream.","Positive"
81016,"B000LKZDTW","A2KKSOPON8AXAS","Maudeedog",0,0,5,1317513600,"Great milk alternative","I send a small Rice Dream box daily with my 5 year old to kindergarten.  Thanks for giving him and his allergies a safe alternative.","Positive"
385639,"B004FF71HQ","A15LU5JO3N2PLF","mslynn",1,1,5,1291680000,"Make an EXCELLENT Margarita!","I've tried products such as Baja Bobs which has icky aspartame, with a bad after taste.  Go Cocktails has taken it to a new level sweetening their products with what is essentially Splenda.","Positive"
365644,"B002VB832S","A2RY3ZUCSFM516","Bridgette in KY",0,0,5,1294963200,"Good value and Good tastes","This sampler was good.  We had plenty of hot chocolate with different flavors to please the kids and adults in the family.  It was a rich chocolate taste and a good value to try the different flavors.","Positive"
72406,"B001E6K6GW","AUZ0KOSGATDR3","D&M",0,0,4,1231459200,"when they said crunchy, they meant it!","These bars are very hard and crunchy.  They are so hard that most of the bars are broken into pieces already when you open them up.  I will say that they do taste pretty good however.","Positive"
86773,"B00473QWZS","A2JUAQRT130I6K","mleon",0,0,5,1301875200,"wonderfully tasty all-purpose seasoning","We bought a bottle of this at a local store out of curiosity, and loved it.  We use it on everything. I can not stand plain old black pepper anymore--the blend of peppers in this is wonderful.  You grind it fresh--the bottle IS the grinder.  Excellent on burgers and steaks before you grill them, too.  Sadly, we have not been able to locate this in any stores and our bottle is almost empty.","Positive"
219771,"B005NGEP98","AAMW5O8L479Y7","Kathryn",0,0,4,1345507200,"Good but would have been better without the Parmesan","These are surprisingly good. Definitely satisfies a chip/crunch craving. But I wish they were just Garlic. The parmesan makes it taste a little funky and leaves an aftertaste. I'm very impressed with the NO SATURATED FAT. Kudos to Glutino for that; I wish they would do the same for their cookies!","Positive"
405811,"B004QXUIO0","A1OHVZGT8YF2IA","Gillogical",0,1,5,1342483200,"Great Price, good coffee","I can't stand hot coffee, or hot beverages in general. I also can't stand the price of iced coffee compared to hot coffee (at least where I used to buy my coffee.) If you follow the suggested serving size of half a packet (8oz) it's ~58¢ a cup. I am a gluttonous stimulant addict, so I rarely drink that little.<br /><br />Since taste is a personal opinion, I normally wouldn't write about it. However, to me, this is a wonderful taste. I've tried all kinds of coffee, with all sorts flavors, additives, and liquors. I'm sick of complicating coffee, but I can't drink it black/straight. I think this coffee has the perfect amount of sweetness.<br /><br />Also, I save and reuse 20oz water bottles, and now I do the same with the bottles that are ~16oz. The ~16oz (I think they're 16.9oz) bottles make it really easy to judge the recommended amount of water needed.","Positive"
480335,"B000DZDJ0K","A1X5Q5C8TW5X3Y","Sylvia L",0,0,5,1337040000,"Outstanding Product","I've just gotten my 3rd shipment on the subscribe-and-save plan and have to say it is one of my very favorite gluten-free products.  I like the pancakes, waffles and muffins using the recipe on the package.  I've also made the zucchini and pumpkin breads but my favorite is Pamela's Banana Bread that I've made many times.  [...] Lately instead of making it as a loaf of bread, I've been baking it as muffins, which cuts the baking time to about 20 min. They also freeze well.  I'd buy this product even if I didn't have celiac...it is that good!!!","Positive"
220418,"B0034EDLS2","AA0Z1A92IDOAB","Rebecca",0,0,5,1295395200,"My favorite!","All the KIND bars I have tried have been great and all of them tasted yummy, but almond coconut is by far the best. It's like eating candy, or those samoa girl scout cookies. Very good and the bars work great for those times you need to be tied over until your next meal.","Positive"
18863,"B000F4H5FY","A2LNK1RLJOUA1F","Dennis E. Emerson ""Ustick brewer""",8,8,5,1233532800,"Great tea","I fisrt bought Twinings Lady Earl Grey tea in Kirkwall, Orkney, Scotland. It was for a friend, but I got a box for myself. WOW. This sampler has some of the best varieties,including the Lady Earl Grey.You may also want to get the 4 Fruits. 40% off and free shipping, does life get better?","Positive"
402078,"B000RHUYD4","A1OS17HWPLW67X","Sanda Putnam",3,3,5,1235174400,"Good Product","The ten pound bag arrived timely and in good condition.<br />I rinse the quinoa, cook it, and enjoy it.  It's a great grain to eat for someone who has food allergies.","Positive"
396993,"B003SBXJDS","A2G7B7FKP2O2PU","D. Leschke",0,0,5,1316304000,"Taste and Convenience","We like having juice on hand, but often forget to purchase it in the store.<br />Buying the pack of 8 bottles from Amazon keeps it on our shelf ready to use and we don't have to lug 8 big bottles home from the grocer.  It tastes good too.","Positive"
528586,"B000FVULY4","A1ZMS3LQ95Y7U4","cs",2,2,5,1286841600,"Lundberg rice blends are great!","We really enjoy all the Lundsberg Rice blends and the Christmas rice is no exception.  You can't go wrong,","Positive"
129395,"B000KPOLK0","A34Y1GO5JNQHNK","James R. Walsh",1,1,5,1332720000,"Not available in my area","We used to buy this gravy all the time, now none of the stores near me have it. We use it in the micro wave, it's great and NO LUMPS!","Positive"
534745,"B001BCOZ9S","A1PNW03L43V6UG","nycgirl56",5,5,5,1297728000,"Excellent Food Source for Puppies","My small toy puppy loves the small heart shaped bite size.  This food does not have a lot of cheap fillers so her stools don't smell as bad, nor does she poop as often as with the other brands of foods.  She loves the small bite size bananas, raisins and carrots included in the meal.  I feed her one cup twice a day and she's growing fast.  Her coat is shiny and healthy looking too. Normally priced around $14-16 dollars at PETCO, I found it at Big Lots for $5 dollars with a six-month expiration date so the food was still good. I highly recommed it for small puppies.  They also have organic snacks and training treats.  I use them as well to keep her digestive system healthy and organic meal plan consistent.","Positive"
500927,"B001EPPFAK","A30I7FREXMH5G","caro's mom ""HappyMom""",0,0,4,1343606400,"Good white tea!","Just as described in previous reviews - light, delicate and perfect for those who enjoy white tea without added flavors.","Positive"
258069,"B000VRT26A","A37U4HM0UG7FQ0","T. Knox ""Regular Guy""",3,3,5,1261958400,"my wife loves these","I get these biscuits for my wife occasionally, and she really likes them. There is a good variety, and the chocolate is very good quality. One nice thing is that the box is always packed in a good-sized styrofoam cooler with a few ice packs, which can be reused many times.","Positive"
79013,"B001E5E34E","A3C5ZM7SA5Q7KE","Robert W. Hecht ""RW Hecht""",1,2,5,1229817600,"Breakfast Tea","I have just finished my second cup this morning and this is a great tea!  Especially if you are looking for a decaffeinated product, then this is highly recommended.<br />Taste great and it has replaced coffee for me in the morning!!","Positive"
45390,"B0011MTYF8","A3KYG0VWHPAG9S","Joshua Dobbins",5,5,5,1306972800,"Great syrup","We love the Hawaiian Shaved Ice.  It is much better than any of the brands that we found in the local stores.  The star flavor of this lot is Tiger's Blood.","Positive"
357083,"B0030HIITA","A8PL5OAS7IWKR","Jonathan M. G. Wright",0,0,5,1327449600,"A Good Surprise","First, I admit that I found out about this hot sauce while reading about The Offspring. This is relevant since the sauce it created by Dexter Holland (vocalist for The Offspring). I figured I would give it a try for the fun of it and, worse case scenario, it would make a cute bottle added to my collection.<br /><br />Secondly, I like hot sauces primarily for their flavor and not so much for the burn factor. I figure that if you just want a lot of heat go swallow a spoonful of Pure Cap (don't actually try that!).<br /><br />So, on to the actual sauce. I like it :) a great flavor that actually tastes like it was made from real peppers. It is a little hotter than I had expected but not so much so that I had to run for water.<br /><br />It also came with a pair of those little transfer tattoos (with the logo on). I would actually have put them somewhere if they were stickers instead. But hey, free things are cool.<br /><br />So go ahead and give it a try if you haven't already :)","Positive"
567096,"B000G7V394","AD9FDAWOH9TDS","pretzel addict",0,0,5,1350950400,"excelelant","Very good. I could eat a full box of snyder Sourdough hard pretzels in one sitting if I let don't stop myself.<br />I use them as snacks, as bread sticks with macaroni and sauce (just funny shaped bread sticks.)<br />and in some soups.","Positive"
362979,"B0007PNKRI","ADA27F279TGTM","Slicey, webmaster ""www.thelwordonline.com""",0,1,5,1292371200,"Whole blueberries inside!","This jam is delicious! I bought it because I'm on a low sugar diet (Belly Fat Cure) and it is difficult to find Sugar-Free jams that don't contain artificial sweeteners.<br /><br />This product is so much better than I anticipated. I didn't expect the whole blueberries inside. It's filled with them! Everyone in my household loves it and even non-dieters pick out this jam to use on their toast. I warm some up to use as a pancake topping and it's great.<br /><br />I will buy this again and I want to try other flavors of Nature's Hallow now.","Positive"
